,"대여소
번호",보관소(대여소)명,소재지(위치),상세주소,위도,경도,"설치
시기",설치형태,거치대수,"운영
방식"
1755,1864.0,산호시티빌 옆,금천구,시흥대로 251 옆,37.45652008,126.89955139,2020-02-26 00:00:00.000,,15,QR
1756,1865.0,금천구청앞(M빌딩),금천구,시흥대로67 옆,37.45633316,126.89645386,2020-02-24 00:00:00.000,,10,QR
1757,1866.0,서울안천초등학교 옆,금천구,한내로 69-16,37.45777893,126.88942719,2020-02-26 00:00:00.000,,10,QR
1758,1867.0,대륭포스트타워6차 앞,금천구,벚꽃로 298,37.48088837,126.88380432,2020-02-26 00:00:00.000,,30,QR
1759,1868.0,우리은행 시흥남자동화점 앞,금천구,시흥대로155,37.44785309,126.90288544,2020-02-24 00:00:00.000,,10,QR
1760,1869.0,롯데캐슬골드파크3차 301동 앞,금천구,"시흥대로291, 롯데캐슬3차 301동 앞",37.45901871,126.89671326,2020-02-26 00:00:00.000,,15,QR
1761,1870.0,독산3동주민센터 앞,금천구,독산로 317,37.47507095,126.90335846,2020-02-26 00:00:00.000,,8,QR
1762,3956.0, 대륭테크노타운21차 앞,금천구,범안로 1126(안양천 연결 엘리베이터),37.46557617,126.88724518,2021-02-16 00:00:00.000,,10,QR
1763,3958.0, 롯데캐슬2차 마을버스 정류장(18804) 뒤편,금천구,시흥동 113-77 자전거도로 시작점 뒤,37.45739746,126.89341736,2021-02-16 00:00:00.000,,10,QR
1764,3959.0, 시흥사거리(시흥동 994-3 앞),금천구,시흥동 1000-48 알레르망 가게 앞,37.45415115,126.90045166,2021-02-16 00:00:00.000,,10,QR
1765,3963.0, 에이스 하드웨어(시흥대로 396) 앞,금천구,독산동 1080-1 에이스하드웨어 정문 앞,37.46865845,126.89826202,2021-02-17 00:00:00.000,,10,QR
1766,3966.0, 독산역1번출구 B,금천구,"독산동1081-4(독산역마을버스
정류장 뒤 자전거 거치대 옆)",37.46709442,126.88920593,2021-02-17 00:00:00.000,,8,QR
1767,3967.0, 혜명양로원 담장 옆(2),금천구,금하로29길 36,37.45191956,126.91375732,2021-07-23 00:00:00.000,,16,QR
1768,3968.0, 독산동 현대홈타운 금천과선교 앞,금천구,독산동 산167-9,37.46222305,126.89181519,2021-08-02 00:00:00.000,,10,QR
1769,3969.0, 독산역 롯데캐슬 104동 앞,금천구,독산동 산167-9,37.46239853,126.89175415,2021-08-03 00:00:00.000,,20,QR
1770,3970.0, 시흥4동주민센터 앞,금천구,독산로36길 14,37.45894241,126.90592957,2021-08-30 00:00:00.000,,6,QR
1771,3971.0, 순흥안씨묘 건너편,금천구,"시흥동 808-5,6",37.45838165,126.90807343,2021-08-30 00:00:00.000,,11,QR
1772,3972.0, 산기슭공원 앞,금천구,시흥동 산 138-3,37.46272278,126.90721893,2021-08-30 00:00:00.000,,6,QR
1773,3973.0, 독산2동주민센터 앞,금천구,독산로 179,37.4632225,126.90357208,2021-08-30 00:00:00.000,,7,QR
1774,3974.0, 안천중학교,금천구,한내로69-44,37.45936584,126.88677979,2021-09-30 00:00:00.000,,10,QR
1775,3975.0,현대시티아울렛 가산,금천구,디지털로10길 9,37.47739792,126.88877869,2022-01-12 00:00:00.000,,10,QR
1776,3983.0, 금천구청역 1번 출구,금천구,금천구 시흥동 113-82,37.45703506,126.89432526,2021-09-28 00:00:00.000,,10,QR
1777,3984.0, 가산롯데아이티캐슬,금천구,금천구 가산디지털2로 98,37.47636795,126.88083649,2021-11-09 00:00:00.000,,5,QR
1778,3985.0, 디폴리스 지식산업센터,금천구,금천구 서부샛길 606,37.48017502,126.87680054,2021-11-10 00:00:00.000,,20,QR
1779,3980.0, 금천현대홈타운 후문 서부샛길,금천구,독산동 871-45,37.46139526,126.89003754,2022-01-12 00:00:00.000,,5,QR
1780,3986.0,청년주택 독산동점,금천구,금천구 범안로15길 21,37.46754074,126.89282227,2023-01-02 00:00:00.000,,5,QR
1781,3987.0,LG전자가산A와 가산테라타워 사이,금천구,금천구 가산동 219-14,37.47520447,126.89012909,2023-03-10 00:00:00.000,,10,QR
1782,3988.0,엘아르베뉴 102동 앞,금천구,금천구 가산로9길 109,37.47452545,126.88707733,2023-05-23 00:00:00.000,,5,QR
1783,200.0, 국회의원회관,영등포구,서울특별시 영등포구 의사당대로 1,37.52841568,126.91391754,2015-09-11 21:07:57.000,13,18,QR
1784,201.0, 진미파라곤 앞,영등포구,서울특별시 영등포구 국회대로76길 10,37.53123856,126.92133331,2015-09-11 21:17:19.000,15,15,QR
1785,202.0, 국민일보 앞,영등포구,서울특별시 영등포구 여의공원로 101,37.52881622,126.92453003,2015-09-11 21:20:08.000,30,30,QR
1786,203.0, 국회의사당역 3번출구 옆,영등포구,서울특별시 영등포구 국회대로 지하758,37.5280571,126.91870117,2015-09-17 15:07:26.000,15,15,QR
1787,204.0, 국회의사당역 5번출구 옆,영등포구,서울특별시 영등포구 의사당대로 8,37.52816391,126.91702271,2015-09-17 15:06:33.000,13,13,QR
1788,205.0, 산업은행 앞,영등포구,서울특별시 영등포구 의사당대로 97,37.52626419,126.92050934,2015-09-17 15:08:00.000,20,20,QR
1789,206.0, KBS 앞,영등포구,서울특별시 영등포구 여의공원로 13,37.52466583,126.91802216,2015-09-17 15:09:17.000,35,35,QR
1790,207.0, 여의나루역 1번출구 앞,영등포구,서울특별시 영등포구 여의동로 지하343,37.52715683,126.93190002,2015-09-17 15:33:18.000,46,46,QR
1791,209.0, 유진투자증권빌딩 앞,영등포구,서울특별시 영등포구 국제금융로 24,37.52461243,126.92783356,2015-09-17 15:10:43.000,12,12,QR
1792,211.0, 여의도역 4번출구 옆,영등포구,서울특별시 영등포구 국회대로68길 7,37.52222824,126.92463684,2015-09-17 15:12:14.000,13,,LCD
1793,212.0, 여의도역 1번출구 옆,영등포구,서울특별시 영등포구 의사당대로 88,37.5213623,126.92346191,2015-09-17 15:12:54.000,10,,LCD
1794,213.0, KT앞,영등포구,서울특별시 영등포구 여의대로 38,37.52190781,126.91895294,2015-09-17 15:13:35.000,19,19,QR
1795,214.0, 금융감독원 앞,영등포구,서울특별시 영등포구 여의대로 38,37.5230217,126.9208374,2015-09-17 15:14:52.000,21,21,QR
1796,215.0, 여의도고교 앞,영등포구,서울특별시 영등포구 국제금융로7길 37,37.52483749,126.93490601,2015-09-17 00:00:00.000,10,10,QR
1797,217.0, NH농협은행 앞,영등포구,서울특별시 영등포구 국제금융로8길 2,37.52207947,126.93036652,2015-09-17 15:20:13.000,10,15,QR
1798,219.0, 롯데캐슬엠파이어 옆,영등포구,서울특별시 영등포구 의사당대로 127,37.52069473,126.92583466,2015-09-17 00:00:00.000,12,12,QR
1799,220.0, 미성아파트 A동 앞,영등포구,서울특별시 영등포구 의사당대로 110,37.5193634,126.92604828,2015-09-17 15:18:07.000,30,30,QR
1800,221.0, 여의도초교 앞,영등포구,서울특별시 영등포구 여의대방로 439,37.52267456,126.93778992,2015-09-17 15:20:40.000,10,10,QR
1801,222.0, 시범아파트버스정류장 옆,영등포구,서울특별시 영등포구 63로 45,37.51902008,126.93688965,2015-09-17 15:21:19.000,12,12,QR
1802,223.0, 진주아파트상가 앞,영등포구,서울특별시 영등포구 국제금융로 108-6,37.51913071,126.9333725,2015-09-17 15:21:48.000,20,20,QR
1803,224.0, 롯데캐슬 앞,영등포구,서울특별시 영등포구 국제금융로 86,37.520088200000004,126.93236542,2015-09-17 15:22:58.000,20,20,QR
1804,225.0, 앙카라공원 앞,영등포구,서울특별시 영등포구 의사당대로 지하166,37.51758575,126.92961884,2015-09-17 15:23:58.000,26,26,QR
1805,226.0, 샛강역 1번출구 앞,영등포구,서울특별시 영등포구 의사당대로 지하166,37.51776505,126.92841339,2015-09-17 15:24:42.000,19,19,QR
1806,227.0, 양평2나들목 보행통로 입구,영등포구,서울특별시 영등포구 양화동 17-4,37.54466629,126.88835907,2016-06-29 12:00:00.000,20,20,QR
1807,228.0, 선유도역 3번출구 앞,영등포구,서울특별시 영등포구 양평동4가 202-1,37.53845978,126.89450836,2016-06-29 12:00:00.000,10,10,QR
1808,229.0, 양평1 보행육교 앞,영등포구,서울특별시 영등포구 양평동4가 20-4,37.53587341,126.8921814,2016-06-29 12:00:00.000,25,,LCD
1809,230.0, 영등포구청역 1번출구,영등포구,서울특별시 영등포구 당산로 111-2,37.52463531,126.89621735,2016-07-06 12:00:00.000,13,13,QR
1810,231.0, 남부고용노동지청 남측,영등포구,서울특별시 영등포구 양평동1가 115-2,37.52450562,126.89182281,2016-06-29 12:00:00.000,10,,LCD
1811,232.0, 양평우림 이비즈센타 앞,영등포구,서울특별시 영등포구 양평동3가 14-1,37.52565002,126.88781738,2016-06-29 12:00:00.000,20,,LCD
1812,233.0, 양평1동 YP센터 앞,영등포구,서울특별시 영등포구 양평동3가 60-1,37.52848816,126.89164734,2016-06-29 12:00:00.000,10,,LCD
1813,235.0, 신길동 우리은행 옆,영등포구,서울특별시 영등포구 신길동 250-4 ,37.50456619,126.91023254,2016-06-29 12:00:00.000,10,,LCD
1814,236.0, 문래동자이아파트 앞,영등포구,서울특별시 영등포구 문래동3가 68-1,37.51615524,126.89461517,2016-06-29 12:00:00.000,10,,LCD
1815,238.0, 제2구민체육센타 앞,영등포구,서울특별시 영등포구 당산동4가 96-2,37.52638626,126.90275574,2016-06-29 12:00:00.000,10,,LCD
1816,239.0, 유스호스텔 앞,영등포구,서울특별시 영등포구 영등포동7가 58-2,37.5258522,126.90328217,2016-06-29 12:00:00.000,20,,LCD
1817,240.0, 문래역 4번출구 앞,영등포구,서울특별시 영등포구 문래동3가 55-12 ,37.51873779,126.89557648,2016-06-29 12:00:00.000,10,,LCD
1818,241.0, 신길우성1차아파트 앞 공원,영등포구,서울특별시 영등포구 도림동 255-2 ,37.50501633,126.89853668,2016-06-29 12:00:00.000,10,10,QR
1819,242.0, 신길선원가와인아파트 앞,영등포구,서울특별시 영등포구 신길동 215-28 ,37.51093292,126.91022491,2016-06-29 12:00:00.000,15,,LCD
1820,243.0, 이앤씨드림타워 앞,영등포구,서울특별시 영등포구 양평동3가 48-1,37.52708435,126.89138031,2016-06-29 12:00:00.000,15,,LCD
1821,244.0, 영등포삼환아파트 앞,영등포구,서울특별시 영등포구 영등포동8가 82-4 ,37.53007889,126.90570831,2016-06-29 12:00:00.000,20,,LCD
1822,245.0, 삼성생명 당산사옥 앞,영등포구,서울특별시 영등포구 당산동4가 35-24 ,37.52826309,126.89662933,2016-06-29 12:00:00.000,14,,LCD
1823,247.0, 당산역 10번출구 앞,영등포구,서울특별시 영등포구 당산동5가 14-4,37.53342056,126.90223694,2016-06-29 12:00:00.000,15,14,QR
1824,248.0, 초원아파트 앞,영등포구,서울특별시 영등포구 여의도동8-13,37.53105545,126.92420959,2016-06-29 12:00:00.000,10,,LCD
1825,249.0, 여의도중학교 옆,영등포구,서울특별시 영등포구 여의도동 8,37.52434921,126.93611908,2016-06-29 12:00:00.000,10,16,QR
1826,250.0, 대림아파트 사거리,영등포구,서울특별시 영등포구 신길동 249,37.50764084,126.92308044,2016-06-29 12:00:00.000,10,,LCD
1827,251.0, 서울지방병무청 버스정류장,영등포구,서울특별시 영등포구 신길동853,37.50449371,126.92195129,2016-06-29 12:00:00.000,10,10,QR
1828,252.0, 보라매역4번출구,영등포구,서울특별시 영등포구 신길동4884,37.49982834,126.91994476,2016-06-29 12:00:00.000,10,10,QR
1829,253.0, 신풍역 5번출구 인근,영등포구,서울특별시 영등포구 신길동3596,37.5006485,126.90951538,2016-06-29 12:00:00.000,10,,LCD
1830,254.0, 도림신협 앞,영등포구,서울특별시 영등포구 신길동263-76,37.50380325,126.90341949,2016-06-29 12:00:00.000,10,,LCD
1831,255.0, 도림사거리,영등포구,서울특별시 영등포구 신길동373-1,37.50657272,126.90113068,2016-06-29 12:00:00.000,15,,LCD
1832,256.0, 동아에코빌입구,영등포구,서울특별시 영등포구 도림동 159-70,37.50947571,126.89929962,2016-06-29 12:00:00.000,10,,LCD
1833,258.0, 신길역3번출구,영등포구,서울특별시 영등포구 영등포동1가35,37.51769257,126.91429901,2016-06-29 12:00:00.000,14,14,QR
1834,259.0, 대방역6번출구,영등포구,서울특별시 영등포구 신길동1368,37.51359177,126.92593384,2016-06-29 12:00:00.000,17,17,QR
1835,260.0, 여의도 마리나선착장 앞,영등포구,서울특별시 영등포구 여의서로 160,37.53365707,126.91216278,2016-07-06 12:00:00.000,15,,LCD
1836,262.0, 영문초등학교 사거리,영등포구,서울특별시 영등포구 문래로 56,37.51992798,126.88918304,2016-07-06 12:00:00.000,12,12,QR
1837,263.0, 근로자회관 사거리,영등포구,서울특별시 영등포구 선유로 34,37.51715088,126.8886261,2016-07-06 12:00:00.000,12,12,QR
1838,264.0, 교보생명보험 앞,영등포구,서울특별시 영등포구 영등포로 96,37.52193069,126.89161682,2016-07-06 12:00:00.000,15,15,QR
1839,265.0, 영등포유통상가 사거리,영등포구,서울특별시 영등포구 영등포로 124,37.52113342,126.89653778,2016-07-06 12:00:00.000,11,11,QR
1840,266.0, 영등포청과시장 사거리,영등포구,서울특별시 영등포구 영등포로 177,37.52029419,126.90119171,2016-07-06 12:00:00.000,10,10,QR
1841,267.0, 삼성화재 사옥 옆,영등포구,서울특별시 영등포구 양평로 76,37.53596115,126.89830017,2016-07-06 12:00:00.000,10,10,QR
1842,268.0, 그랜드컨벤션센터 앞,영등포구,서울특별시 영등포구 양평로 58,37.53471756,126.90000153,2016-07-06 12:00:00.000,6,,LCD
1843,270.0, 증권거래소후문교차로,영등포구,서울특별시 영등포구 여의나루로 76,37.52234268,126.92710114,2016-07-06 12:00:00.000,10,10,QR
1844,271.0, 샛강생태공원방문자센터 앞,영등포구,서울특별시 영등포구 여의동로 48,37.51896286,126.9216156,2016-07-06 12:00:00.000,10,,LCD
1845,272.0, 당산육갑문,영등포구,서울특별시 영등포구 당산로52길 3,37.53533936,126.90367889,2016-07-06 12:00:00.000,20,,LCD
1846,275.0, 신동아아파트,영등포구,서울특별시 영등포구 선유서로 76,37.52269745,126.88568115,2017-11-28 11:53:04.000,10,,LCD
1847,276.0, 영등포로터리2,영등포구,서울특별시 영등포구 경인로112길 1,37.51828384,126.9126358,2017-11-28 11:53:53.000,10,,LCD
1848,278.0, 쌍용플레티넘오피스텔,영등포구,서울특별시 영등포구 도영로 18,37.50793076,126.89523315,2017-11-28 11:55:19.000,10,10,QR
1849,279.0,영등포 푸르지오 아파트 B,영등포구,서울특별시 영등포구 도신로29길 28,37.51322937,126.90446471999999,2017-12-22 14:36:29.000,15,15,QR
1850,280.0, 양평동6차현대아파트 앞,영등포구,양평동 3가 80-9,37.53210068,126.8944397,2018-09-28 00:00:00.000,10,,LCD
1851,281.0,대림신동아아파트 앞,영등포구,가마산로 311 앞 복개천 보도,37.49824142,126.89398193,2018-09-28 00:00:00.000,8,,LCD
1852,282.0, 신한은행 대림동지점,영등포구,시흥대로 617,37.48752975,126.90487671,2018-09-28 00:00:00.000,10,,LCD
1853,283.0, 아크로타워 스퀘어(영등포시장),영등포구,영등포구 영등포동7가 3-2,37.52251816,126.90721893,2018-09-28 00:00:00.000,15,,LCD
1854,284.0, 센트럴 푸르지오 시티 앞,영등포구,문래로 180,37.51821136,126.90222931,2018-09-28 00:00:00.000,16,,LCD
1855,285.0,콤텍시스템 앞,영등포구,가마산로 343,37.49985886,126.89723969,2018-09-28 00:00:00.000,14,,LCD
1856,286.0, 우성아파트 교차로,영등포구,대림로 153 ,37.49457169,126.89974976,2018-09-28 00:00:00.000,12,,LCD
1857,287.0, 영등포전화국사거리 (서강어린이공원),영등포구,영등포동8가 29-1,37.52576828,126.90573883,2018-09-28 00:00:00.000,10,,LCD
1858,288.0, 쌍용예가(구청별관),영등포구,당산로31길 32 서측(구청별관 주변),37.52809906,126.89338684,2018-12-06 00:00:00.000,10,,LCD
1859,289.0, 대림3동사거리,영등포구,가마산로 352 커피베이 앞,37.49980927,126.89800262,2018-11-21 00:00:00.000,10,,LCD
1860,290.0,새말소공원,영등포구,영등포구 당산동4가 89-1,37.5315094,126.89782715,2018-12-04 00:00:00.000,12,,LCD
1861,291.0, 문래동 하이테크 시티,영등포구,영등포구 문래동3가 55-21,37.51412964,126.89939117,2018-11-21 00:00:00.000,14,,LCD
1862,292.0, 영일 어린이공원,영등포구,영등포구 영등포동 647-3,37.51012039,126.90406799,2018-11-21 00:00:00.000,10,,LCD
1863,293.0, 충북 미래관,영등포구,영등포구 당산동 121-258,37.52917099,126.90757751,2018-12-04 00:00:00.000,15,,LCD
1864,295.0,영등포공원 분수대 앞,영등포구,영등포구 신길로 275,37.51481247,126.91170502,2020-03-04 00:00:00.000,,10,QR
1865,296.0,KT플라자 영등포점,영등포구,영등포구 영중로 119,37.52630234,126.90538025,2020-03-05 00:00:00.000,,20,QR
1866,297.0,국회3문,영등포구,영등포구 여의동로 330,37.52863693,126.91267395,2020-03-06 00:00:00.000,,10,QR
1867,298.0,KBS 연구동 건너편,영등포구,영등포구 여의도동 1-877,37.52750778,126.91429901,2020-03-05 00:00:00.000,,25,QR
1868,299.0,여의도 순복음교회,영등포구,영등포구 여의도동 8,37.53179169,126.92245483,2020-03-06 00:00:00.000,,10,QR
1869,3201.0,당산skv1센터,영등포구,영등포구 당산로41길 11,37.53073502,126.89916992,2020-03-05 00:00:00.000,,9,QR
1870,3202.0,당산롯데캐슬프레스티지,영등포구,영등포구 영신로 237,37.52869034,126.903862,2020-03-05 00:00:00.000,,15,QR
1871,3203.0,도림동배드민턴체육관,영등포구,영등포구 도림동 276-2,37.50611496,126.89859009,2020-03-04 00:00:00.000,,10,QR
1872,3204.0,도림고가도로 밑,영등포구,영등포구 도림동 187-68,37.51124191,126.89818573,2020-03-16 00:00:00.000,,10,QR
1873,3205.0,문래현대2차,영등포구,영등포구 선유서로13길 6,37.5202179,126.882164,2020-03-04 00:00:00.000,,10,QR
1874,3206.0,문래동 주민센터,영등포구,영등포구 문래동3가 55-6,37.51707077,126.899086,2020-03-04 00:00:00.000,,15,QR
1875,3207.0,양남사거리1,영등포구,영등포구 양평동1가 19-2,37.5218277,126.88972473,2021-06-15 00:00:00.000,,12,QR
1876,3211.0,신길 래미안 프레비뉴,영등포구,영등포구 가마산로 442,37.50438309,126.90808868,2020-03-04 00:00:00.000,,15,QR
1877,3212.0,신풍역 6번출구,영등포구,영등포구 신풍로 43,37.50017166,126.91130829,2020-03-03 00:00:00.000,,10,QR
